consulta	nombre	categoria	direccion	pagina_web	telefono
constructora	Construcciones Castillo	Constructores	Las Torcazas 4148 La Serena - IV Región	www.construccionescastillo.cl	(56)984652779
constructora	Construcciones Caniumil	Constructores	Erasmo Escala 3145 SANTIAGO - RM	www.construccionescaniumil.cl	(56)983590865
constructora	Construcciones Castro Villalobos	Constructores	Pje Peatonal 5 3966 Iquique - I Región	NA	(56)995000868
constructora	Oregon Limitada	Constructoras	Alvaro Santa María 1030 Viña del Mar - V Región	NA	(56)322366299
constructora	R.O. Electromecanica Informatica LTDA.	Constructores	Av Rodelillo 4251 Valparaíso - V Región	NA	(56)322241652
constructora	Instalaciones de Baldosas	Constructores	Ara 162 PUDAHUEL - RM	www.instalacionesdebaldosasmunoz.cl	(56)967523124
constructora	The Master	Constructoras	Volcán Peñablanca 13288 EL Bosque - RM	www.themaster.cl	(56)982080475
constructora	Construcciones Monasterio	Constructores	Benavente 476 Puerto Montt - X Región	www.construccionesmonasterio.cl	(56)950646434
constructora	Construcciones Capellan	Constructores	Pje Arturo Gordon 7752 PEÑALOLÉN - RM	NA	(56)965901469
constructora	Remodelaciónes Interioriores	Constructores	Pje Alfonso Letelier 3773 PUENTE Alto - RM	www.remodelatuinterior.cl	(56)961726776
constructora	Construcciones Valdebenito	Constructores	Pje 25 2501 Hualpén - VIII Región	NA	(56)978506317
constructora	Juncae 43	Constructores	Fragata María Isabel 21 Chiguayante - VIII Región	www.construccioneshernandez.cl	(56)973224281
constructora	Luis Vilches Avendaño Cia Ltda	Constructores	Copiapó 740 Antofagasta - II Región	NA	(56)552280993
constructora	Zube Remodelaciones	Constructores	Bergantín Aquiles 562 Chiguayante - VIII Región	www.zuberemodelacion.cl	(56)996252316
constructora	Construcciones Franklin Cadillo	Constructores	Caqui 2258 Arica - XV Región	www.construccionesfranklincadillo.cl	(56)997478521
constructora	Make Fyx	Constructores	San Fernando 0425 Temuco - IX Región	NA	(56)966660431
constructora	Ingecaam Construcciones Menores	Constructores	Tucán 02849 LO Espejo - RM	NA	(56)998775623
constructora	Obras Menores Rg	Constructores	Miguel de la Barra 1822 SAN Bernardo - RM	NA	(56)978318961
constructora	L C Servicios	Constructoras	Av 4 Esquinas 1201 La Serena - IV Región	www.lcservicios.cl	(56)552764427
constructora	Construteck	Constructoras	Los Arrieros 3 Yerbas Buenas - VII Región	www.construteck.cl	(56)962506827
constructora	Empresa Constructora Cricerio Hidalgo Escobar Limitada	Constructoras	Tucapel 585 Concepción - VIII Región	NA	(56)412797505
constructora	C.I.S. Servicios y Construciones	Constructores	Quirihue 295 ÑUÑOA - RM	www.construccioncis.cl	(56)222744788
constructora	Maisons Ltda	Constructores	Pje El Lingue 629 HUECHURABA - RM	www.maisons.cl	(56)990360589
constructora	Vpt	Constructoras	Javiera Carrera 145 Huasco - III Región	www.vpt.cl	(56)512539010
constructora	Sociedad Constructora Incapro Montain Limitada	Constructoras	Diego de Almagro 28 Concepción - VIII Región	NA	(56)412243802
constructora	Conpax Concesiones S.A.	Constructores	Palacio Riesco 4583 HUECHURABA - RM	www.conpax.cl	(56)223946000
constructora	D & D S a	Constructoras	Gay 1992 SANTIAGO - RM	NA	(56)226886135
constructora	Constructora Rodrigo Soler LTDA.	Constructoras	Av Manquehue Norte 1764 VITACURA - RM	NA	(56)229515557
constructora	Prefabrik	Constructoras	Carrera 448 Chillán - VIII Región	NA	(56)422223662
constructora	Construcciones Aburto	Constructores	Pje Santa Elena 304 Chiguayante - VIII Región	www.construccionesaburto.cl	(56)965822040
constructora	Construcción y Servicios en Obras Menores	Constructores	Pje de Asís 1600 SAN Bernardo - RM	www.construccionyservicios.cl	NA
constructora	Spatium	Constructoras	Cno a Paico Alto 000 EL Monte - RM	www.spatium.cl	(2)71092159
constructora	Hormigonado J L	Constructores	Pje 13 de Mayo 6835 CERRO Navia - RM	www.hormigonadosjl.cl	(56)228184543
constructora	Estructuras F y G	Constructores	5 1670 Talca - VII Región	NA	(56)987575411
constructora	Construcciones G & S	Constructores	Pje Paihuano 829 QUILICURA - RM	NA	(56)983683456
constructora	Constructora Jorquera	Constructores	Av Océano Antártico 3141 Viña del Mar - V Región	NA	(56)996576176
constructora	Gonzalo Ordenes Hamed	Constructoras	Villaseca 458 BUIN - RM	www.ordeneshamed.cl	(56)990758788
constructora	Contratistas el Trebol	Constructores	Av General Novoa 1055 Concepción - VIII Región	NA	(56)224613764
constructora	Comercializadora de Materiales de Construccion	Constructoras	Santa Inés 460 CALERA de Tango - RM	www.comercializadoracarola.cl	(56)999883038
constructora	Servicios Lizama	Constructores	Iquique 1925 Arica - XV Región	www.serviciolizama.cl	(56)975504875
constructora	Mgv Ltda	Constructores	Chacabuco 237 Arauco - VIII Región	www.mgvltda.cl	(56)999617537
constructora	Constructora Miguel Luis Bonifetti Dallorso	Constructoras	DIAG. P. A. C. 1151 Concepción - VIII Región	NA	(56)977634068
constructora	Constructora e Inversiones M y R Compania Limitada	Constructoras	Luis Acevedo 452 Chiguayante - VIII Región	www.constructoramyrltda.cl	(56)998864143
constructora	Construcciones Gomez	Constructores	Pje 12½ Oriente B 3165 Talca - VII Región	NA	(56)978382400
constructora	Via Urbana	Constructoras	Aníbal Pinto 3690 La Serena - IV Región	www.viaurbanaltda.cl	(56)987188357
constructora	Pavimentos Chilenos	Constructoras	Venezuela 1116 Quilpué - V Región	www.pavimentoschilenos.cl	(56)512294263
constructora	Fabricamos Su Casa	Constructores	Ps El Lingue 2168 Villa Alemana - V Región	NA	(56)323288939
constructora	Construccion Alex Faundez	Constructores	Hermano Sabino 1346 Temuco - IX Región	NA	(56)987494285
constructora	Maestro Instalador de Adocretos	Constructores	Pje Edgardo Garrido 1532 Concepción - VIII Región	NA	(56)981274405
constructora	Construcciones del Rio	Constructores	Población San Pablo 3803 Puerto Montt - X Región	www.construccionesdelrio.cl	(56)978365138
constructora	Soldador Campos	Constructores	Parcela 32 LAMPA - RM	NA	(56)987672306
constructora	Cmge Construcciones	Constructores	M.de Toro y Zambrano 2866 MAIPÚ - RM	www.cmgeconstrucciones.cl	(56)966873862
constructora	Prp Muebles a Domicilio	Constructores	Pje Parque Nacional Nahuelbuta 1550 Coquimbo - IV Región	www.prpmueblesadomicilio.cl	(56)994369505
constructora	Construcciones Jireh	Constructores	D. Fernández Concha 141 San Antonio - V Región	NA	(56)950647747
constructora	Construcciones Paredes	Constructores	Balcón de Liguria 1996 Puerto Montt - X Región	www.surconstrucciones.cl	(56)963107685
constructora	Fermaq	Constructores	Volcán Osorno 3129 Coronel - VIII Región	NA	(56)966603332
constructora	Casas Prefabricadas	Constructores	Ps El Lingue 2168 Villa Alemana - V Región	www.construccionceledoncasas.cl	(56)323240392
constructora	Remodelaciones Muñoz	Constructoras	Portugal 118 MELIPILLA - RM	NA	(56)982726400
constructora	Constructora Latinoamericana Limitada	Constructoras	San José 396 Curicó - VII Región	www.constructorala.cl	(56)752311494
constructora	Romac Construcciones	Constructores	Pje Las Codornices 148 San Pedro de la Paz - VIII Región	www.romacconstrucciones.cl	(56)950457573
constructora	Construcciones Cortez	Constructores	Pje Ilusión 1010 Puerto Montt - X Región	NA	(56)989638989
constructora	Instalaciones de Porcelanato Rubilar	Constructores	Pje Puyehue 4667 CONCHALÍ - RM	NA	(56)977727094
constructora	Construcciones Svc .Ltda	Constructores	Los Americanos 0268 QUILICURA - RM	www.construccionessvc.cl	(56)996272596
constructora	Obras Especiales Chile S.A.	Constructoras	Av Presidente Riesco 5561 LAS Condes - RM	www.obrasespeciales.cl	(56)227501500
constructora	Jumajo Construcciones	Constructores	Pje 9 Sur 4132 LO Espejo - RM	www.jumajoconstrucciones.cl	(56)964416244
constructora	Construcciones Caceres	Constructoras	Felipe Cubillo 44 Viña del Mar - V Región	NA	(56)991027839
constructora	Construccion y Maestranza Sendero del Sur	Constructores	Cerro Castillo 1783 Coyhaique - XI Región	www.construccionymaestranzasenderodelsur.cl	(56)965251916
constructora	Construcciones Meneses	Constructores	Ecuador 1725 Calera - V Región	www.construccionesmeneses.cl	(56)961204757
constructora	Gepros	Constructores	Av Gabriela Poniente 411 PUENTE Alto - RM	NA	(56)999836430
constructora	Construcciones Robinson	Constructores	Pje La Concepción 1549 RENCA - RM	www.construccionesrobison.cl	(56)228884601
constructora	Frambi	Constructoras	Pje Las Pircas 1746 MAIPÚ - RM	NA	(56)225326194
constructora	Construcciones Nuñez	Constructores	Pje Rancagua 0 Alto Hospicio - I Región	NA	(56)996147872
constructora	Construccion en General Ulloa	Constructores	Pje Isla Nueva 0135 Punta Arenas - XII Región	NA	(56)956153331
constructora	Construccion en General Abel Mora	Constructores	Cerro San Cristóbal 13610 SAN Bernardo - RM	NA	(56)956367270
constructora	Construcciones G P	Constructores	Pje Los Olivos 927 Coquimbo - IV Región	www.construccionesgp.cl	(56)992433851
constructora	Constru Steel	Constructores	Av Padre Alberto Hurtado 194 ESTACIÓN Central - RM	NA	(56)227761155
constructora	Eugenio Edmundo Rodriguez Mondaca, Ingenieria y Construccion	Constructoras	Los Limoneros 7511 CERRILLOS - RM	NA	CERRILLOS-RM
constructora	Sanpex Limitada	Constructoras	Napoleón 3565 LAS Condes - RM	WWW.SANPEX.CL	(56)991554132
constructora	Arquitectura y Construccion	Constructores	Av La Marina 1377 SAN Miguel - RM	NA	(56)962140805
constructora	Orellana y Realpe Reconstrucciones	Constructores	Ar. Reina Adelaida 51 Valparaíso - V Región	www.reconstrucciontotal.cl	(56)963173349
constructora	San Felipe	Constructores	Caupolicán 2004 Puerto Montt - X Región	NA	(56)998134178
constructora	Construcciones Tervar	Constructoras	Pje Héctor Rojas Albornoz 9665 Antofagasta - II Región	NA	(56)988197603
constructora	Desforestación	Constructores	Condell 395 Cartagena - V Región	NA	(56)965796775
constructora	Construcciones Galleguillos	Constructores	Av Novena 497 Viña del Mar - V Región	NA	(56)972609753
constructora	Contratista Jcla	Constructores	Castro 6069 Antofagasta - II Región	www.contratistajcla.cl	(56)985615437
constructora	Egv Construcciones	Constructores	Ps Estado 215 SANTIAGO - RM	www.egvconstrucciones.cl	(56)976440401
constructora	Valan Construcciones LTDA.	Constructores	Av Mapocho 4834 QUINTA Normal - RM	NA	(56)975212909
constructora	Constructora Mgc	Constructores	Pje Puerto Domínguez 02344 Temuco - IX Región	www.constructoramgc.cl	(56)981255962
constructora	Contratista L.Urrutia	Constructores	Av San Luis 3618 LAS Condes - RM	NA	(56)950254955
constructora	Construcciones 2Ar	Constructores	Pje Quilpué 337 Coquimbo - IV Región	NA	(56)976278702
constructora	Pisos del Valle	Constructores	Pje Diego Dublé Urrutia 15190 SAN Bernardo - RM	www.pisosdelvalle.cl	(56)228453366
constructora	Ceramicos Orellana	Constructores	4 Poniente 6338 Talcahuano - VIII Región	NA	(56)966004888
constructora	Nr Servicios de Climatizacion y Obras Menores	Constructores	Pje 12 01189 PUENTE Alto - RM	www.nrserviciosdeclimatizacionyobrasmenores.cl	(56)990983720
constructora	Construcciones Alonso Ovalle	Constructoras	Chorrillos 778 Quilpué - V Región	www.construccionesovalle.cl	(56)959385569
constructora	J.C Flores	Constructores	Benavente 743 La Serena - IV Región	NA	(56)956145528
constructora	Constructora Andrade	Constructores	Av Portugal 1184 SANTIAGO - RM	NA	(56)964502055
constructora	Miguel Camacho Caro	Constructores	Buzeta 3629 ESTACIÓN Central - RM	NA	(56)226836601
constructora	Constructotal	Constructores	Las Encinas 1016 LO Prado - RM	NA	(56)956899295
constructora	Pinturas Marambio	Constructores	1 2030 ÑUÑOA - RM	NA	(56)975668307
constructora	G & C Construccion & Mantencion	Constructores	Pje Michay 5992 RENCA - RM	NA	(56)990756139
constructora	Construcciones D.A.W.I	Constructores	Rinconada El Sauce 0 Coquimbo - IV Región	NA	(56)999816961
constructora	Vitrificado y Pulidos de Pisos	Constructores	Av Picasales 32 Valparaíso - V Región	NA	(56)963180366
constructora	Marbella Construcciones	Constructores	Ramón Freire 175 Limache - V Región	NA	(56)993261931
constructora	Constructora Ansal	Constructoras	82 1434 PEÑALOLÉN - RM	NA	(56)964135245
constructora	Pintores Calderon	Constructores	Hornopiren 1222 Ancud - X Región	NA	(56)961814182
constructora	Enproser LTDA.	Constructores	Pje Gina 5864 LO Prado - RM	www.enproser.cl	(56)962286028
constructora	Arenas Construcciones	Constructoras	Pje Alejandro Carrillo Ríos 267 SAN Bernardo - RM	NA	(56)967068694
constructora	Pam Construcciones	Constructores	Maipú 501 Coquimbo - IV Región	NA	(56)962351422
constructora	Construcciones Rs	Constructores	R. Alvarez Zorrilla 420 La Serena - IV Región	NA	(56)963917074
constructora	Soldaduras Patagonia	Constructores	Pje Pablo de Rokha 727 Coyhaique - XI Región	NA	(56)984691500
constructora	Construcciones C y F Chile	Constructores	Pje Doctor Adán Henríquez 361 San Fernando - VI Región	NA	(56)999716651
constructora	Construcciones Espina	Constructores	San Luis 1 COLINA - RM	NA	(56)966969191
constructora	Constructora Ky Limitada	Constructoras	Pje Deimos 1547 PUENTE Alto - RM	NA	(56)972144759
constructora	Contratista en Obras Menores	Constructores	Pje Nevado 3 Cruces 1954 La Serena - IV Región	NA	(56)973066899
constructora	Belair	Constructores	Av Circunvalación 2 Valparaíso - V Región	NA	(56)984174172
constructora	Construcciones Cv	Constructores	Colón 01134 Quilpué - V Región	NA	(56)966013085
constructora	Construcciones Zavaleta	Constructores	Yungay 4875 PEDRO Aguirre Cerda - RM	NA	(56)965536407
constructora	Soluciones Fuentes	Constructores	Pje Ladera 2006 PEÑALOLÉN - RM	NA	(56)986870814
constructora	Juan Aliaga Ortiz Ingenieria Electrica	Constructores	Cno Troncal 0 La Cruz - V Región	NA	(56)984647998
constructora	Construcciones Hp	Constructores	Pje El Pintor 5466 PEÑALOLÉN - RM	NA	(56)962874745
constructora	Construchouse	Constructores	Santa Jimena 2897 Alto Hospicio - I Región	NA	(56)958469080
constructora	Construcciones Fuentealba	Constructores	Pintor Mario Carreño 0976 Linares - VII Región	NA	(56)958718466
constructora	Imagina S.A.	Constructores	Rio Huemules 36 Puchuncaví - V Región	NA	(56)971589792
constructora	Arsal	Constructores	Av Pacífico 3518 La Serena - IV Región	NA	(56)975244999
constructora	Escobar Construcciones	Constructores	Baquedano 1975 Copiapó - III Región	NA	(56)977362176
constructora	Construcciones Aranzamo	Constructores	Av Gabriel González Videla 1245 Quilpué - V Región	NA	(56)973550776
constructora	José Luis Obras Menores	Constructores	Av Salomón Sack 455 INDEPENDENCIA - RM	NA	(56)994372090
constructora	Constructora A.V.A	Constructoras	Av Alvarez 1136 Viña del Mar - V Región	NA	(56)986627095
constructora	Constructora Femar	Constructoras	Blanco 1041 Valparaíso - V Región	NA	(56)977752375
constructora	Consttrucciones Sc	Constructores	San Fernando 1477 CONCHALÍ - RM	NA	(56)989904995
constructora	Construcciones Llancaleo-Coña Limitada	Constructores	Cjón 326 4 Pitrufquén - IX Región	NA	(56)950345211
constructora	Construcciones Villanort Eirl	Constructores	Pje Riquelme 1592 Antofagasta - II Región	NA	(56)984639676
constructora	Mj Construcciones	Constructores	Pje Lleuque 5471 La Serena - IV Región	NA	(56)995582749
constructora	Construcciones Olivares	Constructores	Pje El Laco 1111 Antofagasta - II Región	NA	(56)961182574
constructora	Servicios Instalaciones Fernandez Parra	Constructores	Pje Paillal 2477 Temuco - IX Región	NA	(56)966034002
constructora	Construcciones Cl	Constructores	Laguna Norte 7191 LA Florida - RM	NA	(56)964489075
constructora	Construcciones Ferper	Constructores	Angamos 391 Limache - V Región	NA	(56)994336278
constructora	Alto Futrono Spa	Constructoras	General Holley 2363 PROVIDENCIA - RM	NA	(56)961304229
constructora	T Remodelamos	Constructores	Rawson 430 RECOLETA - RM	NA	(56)979217065
constructora	Construcciones Meyling	Constructores	Diego de Almagro 10964 LA Pintana - RM	NA	(56)998397749
constructora	M.A.G.	Constructores	Luis Lazzarini 7326 CERRO Navia - RM	NA	(56)986909630
constructora	Pro Construcciones	Constructores	Pje Los Castaños 1030 Quilpué - V Región	NA	(56)994748654
constructora	Construcciones Vp	Constructores	del Agua 1558 Viña del Mar - V Región	NA	(56)973607532
constructora	Ingensen	Constructoras	Av El Sol 0761 Rancagua - VI Región	NA	(56)987985572
constructora	Construmetal Gyp	Constructores	Juan Cristóbal 3724 RECOLETA - RM	NA	(56)963501397
constructora	Construcciones Acevedo	Constructores	14 Norte 981 Talca - VII Región	NA	(56)971597402
constructora	Cuarto Horizonte	Constructores	Genaro Díaz 784 Coquimbo - IV Región	NA	(56)998298876
constructora	Servicios Hogar	Constructores	Pje Los Choroyes 265 San Pedro de la Paz - VIII Región	NA	(56)973881820
constructora	Construcciones Pyd	Constructores	Parcela 40 CURACAVÍ - RM	NA	(56)964924622
constructora	Construccones Ortiz Melendez	Constructores	Pje Los Cercos 1229 PUDAHUEL - RM	NA	(56)950142040
constructora	Subcolor	Constructores	Pje Puerto Fuy 248 PUDAHUEL - RM	NA	(56)986189199
constructora	Construcciones Ilarraza	Constructores	Alpatacal 1825 SAN Ramón - RM	NA	(56)964142152
constructora	Rubilar Porcelanato	Constructores	Pje Renaico 4620 CONCHALÍ - RM	NA	(56)985886315
